instance_id predicted_score
5955144806760369188 0.00555460323815827
8964814003116626829 0.0030865208202124008
1443678482813066901 0.0014082781457003487
4378292601034342778 0.006419015848318155
834115110429199798 0.00678817420133752
8622023664269321685 0.00972465538765669
636821905768611874 0.004577026588659853
4897445380980030132 0.006585579356093308
3005889763297574941 0.005064331744958847
2318165655014029688 0.0038507113038744553
3906419100697264542 0.011270230559449413
4493273071904624474 0.02404063980442556
8244803152289167900 0.004063811913119363
7839249352465403007 0.01840317657679318
8126030309710080924 0.008497612997204907
8083912631668862897 0.015413814328074343
4546929702983412794 0.013469815039833142
2149283678345506219 0.016612801062654104
1946118677700633133 0.015558398353960811
6316766966608638001 0.007731581072601467
183064341413207289 0.014934949609454093
7011041905581528411 0.020853350084345804
3372557919333414911 0.008883866535301634
8072888232705796640 0.012499913664133559
8980251944856013797 0.024316461944592405
2252157180978160447 0.015462917032802842
468782563787903734 0.01179053990974618
9171568618246068885 0.011708145747359055
4498773941712525748 0.011986137845606036
1802604033836882240 0.018700862712685087
6199416278833821018 0.008279830903924106
3548679576186390604 0.01515473953279261
5374557874476181127 0.010175372499598219
6070504247291663913 0.01302541133703087
2527462383279784680 0.021257476883755632
5796050235528203140 0.009461642744707652
5276944015987185192 0.006895936726638326
232371963892612861 0.018104674598236583
1092606686983208097 0.012597607245839389
5241835744313821423 0.011463044170989874
7752937155596366339 0.009354500945060722
2754725935891666967 0.026848866164771414
4070017402418712520 0.013302563389083219
2986854042123838887 0.01738419806041192
7581096749736541595 0.008975524591783853
5941135629657681556 0.0055409915467367855
1854414700838018069 0.005874273879449988
1987995886146840416 0.01656664388301642
4332358089915732256 0.01528237524119505
3862717575065499242 0.016141792770355587
6729469131401425837 0.012299273598990756
720851425695971283 0.020582202067917513
6491313204795879759 0.010882258603837099
8301008784247080965 0.016049957606620372
5600607360639130608 0.01378528879581885
3605847776991126973 0.012233598405136293
3102012061629209649 0.012695353260894182
2462215503919023264 0.013949594484037039
348312542479816392 0.015609667855063113
2195716846034064582 0.01003743847571592
2566400118335788504 0.016767140321342768
8102157747707650147 0.012043614954412165
3036045548826946856 0.010068028656936522
1540329568049453849 0.013841617152483091
8889869644202487545 0.013017730528318228
1247528027765647570 0.018361313640843258
2225235248606704477 0.02069178780446522
3593837877072838070 0.010372308607215453
7484552072517242584 0.01053989198057183
9118354488586815070 0.01527034503136388
7207637546323904231 0.02250091827796743
303544170403538362 0.01176275713726507
6638659026984326597 0.007430772869521418
1085186707809054808 0.010898823873219962
681489281147593182 0.016731247598351966
5813319033590796536 0.011267064233908209
4336244401324775698 0.015157278013972954
2163308871438901285 0.009830505157049401
2062699218791047165 0.012717287389764523
1268157180360210231 0.011609287619275443
8582505757273483530 0.01026636408069277
1789461940764763721 0.00983773491743507
2607835261296900942 0.012299273598990756
5654304755861356414 0.017653153088426125
8911202509667851213 0.01808090309532687
1876780058861314678 0.013841617152483091
1983511975169540614 0.019993186306490867
1222641774013860524 0.023321999553244998
7465881827341837878 0.009671858413516261
4446129576299567366 0.010803590807874408
591292497609601536 0.014842451100497703
5832854341312070271 0.008785069447891442
271927244761165462 0.018398114080932622
1145738180218146835 0.015286714827366236
7675406956253136668 0.011456944037391668
2061167660113973752 0.020405415084647705
2430463010002892075 0.02010421566416502
7512100621724234204 0.012355091069768087
4634765398409500036 0.010018125943358398
3543090334574745183 0.00825733616527979
7085512984663725273 0.00828279966288163
7546806992477799583 0.007210892028786034
2296023122903839774 0.011563652468318896
6147601694430248076 0.011440659267927004
8167151916753486284 0.009500576269199054
215276378927700085 0.011334727137426137
3412374070493458900 0.01361450409253045
7729905064005923218 0.014012077832826743
3352001790072000079 0.015425398370959695
609256284668607839 0.016961774415223816
591138370841930543 0.009469116144913832
1640822568098768932 0.00946164095079735
7205203230533270571 0.005290321937343142
4949812015714425024 0.008017324186077479
7635184481585698156 0.006041660252012862
9028384921924938185 0.012578005366915916
1214747008073368323 0.005008838222544539
7701001317981933603 0.006197777782844084
7425697495603849829 0.010688835509544203
3354355553969896451 0.009268310058490442
504838029160726271 0.009322570527099745
2790855485885545808 0.011449058672183989
6042822272995372525 0.005910887467584297
7490974180097974769 0.011269938813084364
550738907254761388 0.010213088544779553
492592239311978909 0.006841346284578753
875475884222520980 0.007414396221332866
5834949158135708992 0.005633059913769562
3830372856425190041 0.00928717330406833
7885094764754054243 0.015169711895522981
8753233631949176744 0.010454928343921836
4582674757576435742 0.012331402167610955
1925149558119434683 0.01393229111721103
9134080120293620569 0.00776533502638634
8070177906506280488 0.005674788304681197
5383275628361456476 0.005489559219373123
8694541312556808258 0.012234998365526774
5496611613684312382 0.009791350363729318
6990136696338885514 0.01223883262176392
4111459203348589593 0.013533830547730418
6437211359828032038 0.014309511771721276
5108258331115018559 0.00933873325668347
7386206008015750989 0.013007466843837629
5042506553895121680 0.009177429421063189
9009569382793545501 0.014216668373550565
76143569333335374 0.003448199120416012
5117614044727203718 0.011475367859081523
8838755235187585444 0.005486469022420421
927909827497858353 0.010660004171444127
3264653565200286509 0.005672210684640102
5591867529283597066 0.00973811264720332
7958395997617518514 0.003600850514891058
1602292876295140548 0.00499067396530947
8980422600308947962 0.0028841893742131744
3476588827538472 0.006275670934861006
582531107644259399 0.008472375746338783
6719296957717978970 0.012272411305501578
3747260154160451344 0.005592393096849327
2123635244810229523 0.005724696881903587
6606995918958430142 0.003918918947059387
432730454079442013 0.005224112968985626
8338282288401334222 0.005937355916938703
7144275727288685391 0.00607404741360247
1025263937323481319 0.016679386775402604
1524581168724544583 0.02326312546805808
7821638106399288888 0.022158152605466257
1473522886699196340 0.02585569062712621
423635042409236417 0.021760209413183566
7561084480545798416 0.013231083185754583
3150885035784877978 0.016019958021516022
8983544101261508691 0.03753730045363648
4551514795871247428 0.030838079190613668
5272098102442178466 0.02980762476082515
1320174208938486828 0.014237675162011914
7764237239812724260 0.004158876883411062
2233033825144957685 0.008340324325584902
4060227918793656582 0.006776801826892649
6245230800602311713 0.020926427894189584
4874530953381988625 0.03680994123931356
5800578402482557006 0.014609908403740383
8858015338508415091 0.01654135639316894
8127020612231135047 0.009340316824813098
7938847037624343211 0.007202963282274701
5245253624125077532 0.008340889000164775
7704642981562254129 0.009988793478163078
8420462806349514271 0.008195174760852318
8709149818822902395 0.007563961860719738
5971623602103627003 0.0042382563104404304
5969238978601917858 0.005254079384618828
6415716222483719030 0.0074559729770682405
2481832224419731138 0.004233583921716158
8243083007004022843 0.004158169294313957
5074924105544407073 0.005957068077255315
7540857462607481288 0.004956909743423419
2548645395588383860 0.0009543408586828791
1975761229979330174 0.006547727328398701
7993908498715656149 0.00646512607890817
1818164457986282905 0.007948708893884167
1014366111232515990 0.006780633141530148
2261115426806453578 0.005680307509498902
6988186923232165716 0.005953395060884691
162746229144290226 0.0022264848413570486
8664456101117552142 0.005952551625192663
8332253520030912285 0.003836731798074136
5777564160391918377 0.005083510609796801
9166639721837598093 0.004592649532797004
6064493966448412501 0.004887626833608171
1977321040841961398 0.004461136461334553
3727776443221140080 0.005134178559196103
7046821349110749483 0.007298163046570063
7174448095400327505 0.003965575015316336
6460946964939887557 0.005313087712281661
7512735357371962804 0.012252786609850706
5364473409314460369 0.01304483558616733
7271242739652412468 0.019495985692434405
46848293502127907 0.00876878663926382
